lemma,cl
chlorination/NOUN,1267
chlorine/NOUN,1268
chocolate/NOUN,1269
choice/NOUN,1270
choir/NOUN,1271
chopstick/NOUN,1272
chord/NOUN,1273
chore/NOUN,1274
chorion/NOUN,1275
chorizo/NOUN,1276
chorus/NOUN,1277
christianity/NOUN,1278
christmas/NOUN,1279
chrome/NOUN,1280
chromium/NOUN,1281
chronicle/NOUN,1282
chronicler/NOUN,1283
chunk/NOUN,1284
church/NOUN,1285
churchyard/NOUN,1286
churning/NOUN,1287
chute/NOUN,1288
cichlid/NOUN,1289
cider/NOUN,1290
cigar/NOUN,1291
cigarette/NOUN,1292
cinema/NOUN,1293
cinnamon/NOUN,1294
circle/NOUN,1295
circuit/NOUN,1296
circulation/NOUN,1297
circumcision/NOUN,1298
circumference/NOUN,1299
circumstance/NOUN,1300
circumvention/NOUN,1301
cistern/NOUN,1302
citation/NOUN,1303
citizen/NOUN,1304
citizenship/NOUN,1305
citrus/NOUN,1306
city/NOUN,1307
civet/NOUN,1308
civilian/NOUN,1309
civilians/NOUN,1310
civilisation/NOUN,1311
civility/NOUN,1312
civilization/NOUN,1313
claim/NOUN,1314
clam/NOUN,1315
clamp/NOUN,1316
clan/NOUN,1317
clarification/NOUN,1318
clarity/NOUN,1319
clash/NOUN,1320
class/NOUN,1321
classic/NOUN,1322
classics/NOUN,1323
classification/NOUN,1324
classmate/NOUN,1325
classroom/NOUN,1326
clatter/NOUN,1327
clause/NOUN,1328
claw/NOUN,1329
clay/NOUN,1330
clean/NOUN,1331
cleaner/NOUN,1332
cleaning/NOUN,1333
cleanup/NOUN,1334
clear/NOUN,1335
cleavage/NOUN,1336
clergy/NOUN,1337
cleric/NOUN,1338
clerk/NOUN,1339
click/NOUN,1340
client/NOUN,1341
cliff/NOUN,1342
climate/NOUN,1343
climatologist/NOUN,1344
climatology/NOUN,1345
climber/NOUN,1346
climbing/NOUN,1347
clinic/NOUN,1348
clip/NOUN,1349
clipping/NOUN,1350
cloaca/NOUN,1351
cloak/NOUN,1352
clock/NOUN,1353
clockwork/NOUN,1354
cloister/NOUN,1355
clone/NOUN,1356
close/NOUN,1357
closer/NOUN,1358
closet/NOUN,1359
closing/NOUN,1360
closure/NOUN,1361
cloth/NOUN,1362
clothes/NOUN,1363
clothing/NOUN,1364
cloud/NOUN,1365
clown/NOUN,1366
club/NOUN,1367
clue/NOUN,1368
clump/NOUN,1369
cluster/NOUN,1370
clustering/NOUN,1371
clutch/NOUN,1372
clutter/NOUN,1373
cm/NOUN,1374
co-founder/NOUN,1375
co-operation/NOUN,1376
co-ordination/NOUN,1377
co-ordinator/NOUN,1378
co-star/NOUN,1379
co-worker/NOUN,1380
co./NOUN,1381
co2/NOUN,1382
coach/NOUN,1383
coal/NOUN,1384
coalition/NOUN,1385
coarse/NOUN,1386
coast/NOUN,1387
coastal/NOUN,1388
coastline/NOUN,1389
coat/NOUN,1390
coating/NOUN,1391
coauthor/NOUN,1392
cobalt/NOUN,1393
cobblestone/NOUN,1394
cockatoo/NOUN,1395
cockney/NOUN,1396
cockpit/NOUN,1397
cockroach/NOUN,1398
cocktail/NOUN,1399
cocoa/NOUN,1400
coconut/NOUN,1401
cocoon/NOUN,1402
cod/NOUN,1403
code/NOUN,1404
codependency/NOUN,1405
coding/NOUN,1406
coefficient/NOUN,1407
coffee/NOUN,1408
coffeehouse/NOUN,1409
coffin/NOUN,1410
cognition/NOUN,1411
coherence/NOUN,1412
cohesion/NOUN,1413
coil/NOUN,1414
coin/NOUN,1415
coinage/NOUN,1416
coincidence/NOUN,1417
col/NOUN,1418
cola/NOUN,1419
cold/NOUN,1420
collaboration/NOUN,1421
collaborator/NOUN,1422
collage/NOUN,1423
collapse/NOUN,1424
collar/NOUN,1425
collateral/NOUN,1426
colleague/NOUN,1427
collection/NOUN,1428
collective/NOUN,1429
collector/NOUN,1430
college/NOUN,1431
collision/NOUN,1432
collusion/NOUN,1433
cologne/NOUN,1434
colonel/NOUN,1435
colonial/NOUN,1436
colonialism/NOUN,1437
colonialist/NOUN,1438
colonisation/NOUN,1439
colonist/NOUN,1440
colonization/NOUN,1441
colony/NOUN,1442
color/NOUN,1443
coloration/NOUN,1444
coloring/NOUN,1445
colour/NOUN,1446
column/NOUN,1447
columnist/NOUN,1448
com/NOUN,1449
coma/NOUN,1450
comb/NOUN,1451
combat/NOUN,1452
combatant/NOUN,1453
combination/NOUN,1454
combo/NOUN,1455
comeback/NOUN,1456
comedian/NOUN,1457
comedy/NOUN,1458
comet/NOUN,1459
comfort/NOUN,1460
comforter/NOUN,1461
comic/NOUN,1462
comma/NOUN,1463
command/NOUN,1464
commandant/NOUN,1465
commander/NOUN,1466
comment/NOUN,1467
commentary/NOUN,1468
commentator/NOUN,1469
commerce/NOUN,1470
commercial/NOUN,1471
commercialization/NOUN,1472
commission/NOUN,1473
commissioner/NOUN,1474
commitment/NOUN,1475
committee/NOUN,1476
commodity/NOUN,1477
commons/NOUN,1478
commonwealth/NOUN,1479
commune/NOUN,1480
communication/NOUN,1481
communicator/NOUN,1482
communion/NOUN,1483
communique/NOUN,1484
communism/NOUN,1485
communist/NOUN,1486
community/NOUN,1487
commuter/NOUN,1488
comp/NOUN,1489
compaction/NOUN,1490
companies/NOUN,1491
companion/NOUN,1492
company/NOUN,1493
comparability/NOUN,1494
comparison/NOUN,1495
compartment/NOUN,1496
compass/NOUN,1497
compassion/NOUN,1498
compatibility/NOUN,1499
compensation/NOUN,1500
competence/NOUN,1501
competency/NOUN,1502
competition/NOUN,1503
competitiveness/NOUN,1504
complaint/NOUN,1505
complement/NOUN,1506
completion/NOUN,1507
complex/NOUN,1508
complexion/NOUN,1509
complexity/NOUN,1510
compliance/NOUN,1511
complication/NOUN,1512
compliment/NOUN,1513
component/NOUN,1514
composer/NOUN,1515
composition/NOUN,1516
compost/NOUN,1517
composure/NOUN,1518
compound/NOUN,1519
comprehension/NOUN,1520
compression/NOUN,1521
compressor/NOUN,1522
compromise/NOUN,1523
compulsion/NOUN,1524
computer/NOUN,1525
computing/NOUN,1526
con/NOUN,1527
conceit/NOUN,1528
concentration/NOUN,1529
concept/NOUN,1530
conception/NOUN,1531
concern/NOUN,1532
concert/NOUN,1533
concerto/NOUN,1534
concession/NOUN,1535
conciliation/NOUN,1536
conclusion/NOUN,1537
concrete/NOUN,1538
condemnation/NOUN,1539
condiment/NOUN,1540
condition/NOUN,1541
conditioner/NOUN,1542
conditioning/NOUN,1543
condominium/NOUN,1544
condor/NOUN,1545
conduct/NOUN,1546
conductor/NOUN,1547
conduit/NOUN,1548
conf/NOUN,1549
conf./NOUN,1550
confederation/NOUN,1551
conference/NOUN,1552
confession/NOUN,1553
confessor/NOUN,1554
confidant/NOUN,1555
confidante/NOUN,1556
confidence/NOUN,1557
confidentiality/NOUN,1558
configuration/NOUN,1559
confinement/NOUN,1560
confines/NOUN,1561
confirm/NOUN,1562
confirmation/NOUN,1563
confiscation/NOUN,1564
conflagration/NOUN,1565
conflict/NOUN,1566
confluence/NOUN,1567
conformity/NOUN,1568
confrontation/NOUN,1569
confusion/NOUN,1570
congestion/NOUN,1571
conglomerate/NOUN,1572
congrat/NOUN,1573
congratulation/NOUN,1574
congregation/NOUN,1575
congress/NOUN,1576
conjecture/NOUN,1577
conjunction/NOUN,1578
connectedness/NOUN,1579
connection/NOUN,1580
connoisseur/NOUN,1581
connotation/NOUN,1582
conquer/NOUN,1583
conqueror/NOUN,1584
conquest/NOUN,1585
conquistador/NOUN,1586
conscience/NOUN,1587
consciousness/NOUN,1588
consensus/NOUN,1589
consent/NOUN,1590
consequence/NOUN,1591
conservation/NOUN,1592
conservationist/NOUN,1593
conservative/NOUN,1594
conservatory/NOUN,1595
consideration/NOUN,1596
consistency/NOUN,1597
console/NOUN,1598
consolidation/NOUN,1599
consonant/NOUN,1600
consortium/NOUN,1601
conspiracy/NOUN,1602
conspirator/NOUN,1603
constant/NOUN,1604
constellation/NOUN,1605
constituency/NOUN,1606
constitution/NOUN,1607
constraint/NOUN,1608
construct/NOUN,1609
construction/NOUN,1610
consul/NOUN,1611
consulate/NOUN,1612
consultancy/NOUN,1613
consultant/NOUN,1614
consultation/NOUN,1615
consulting/NOUN,1616
consumer/NOUN,1617
consumerism/NOUN,1618
consumption/NOUN,1619
contact/NOUN,1620
contagion/NOUN,1621
container/NOUN,1622
contaminant/NOUN,1623
contamination/NOUN,1624
contemporary/NOUN,1625
contempt/NOUN,1626
contender/NOUN,1627
content/NOUN,1628
contents/NOUN,1629
contest/NOUN,1630
contestant/NOUN,1631
context/NOUN,1632
continent/NOUN,1633
contingency/NOUN,1634
contingent/NOUN,1635
continuation/NOUN,1636
continuity/NOUN,1637
contour/NOUN,1638
contraception/NOUN,1639
contraceptive/NOUN,1640
contract/NOUN,1641
contracting/NOUN,1642
contraction/NOUN,1643
contractor/NOUN,1644
contradiction/NOUN,1645
contralto/NOUN,1646
contraption/NOUN,1647
contrast/NOUN,1648
contravention/NOUN,1649
contribution/NOUN,1650
contributor/NOUN,1651
control/NOUN,1652
controller/NOUN,1653
controls/NOUN,1654
controversy/NOUN,1655
conundrum/NOUN,1656
convenience/NOUN,1657
convention/NOUN,1658
convergence/NOUN,1659
conversation/NOUN,1660
conversion/NOUN,1661
converso/NOUN,1662
converter/NOUN,1663
conveyor/NOUN,1664
convict/NOUN,1665
conviction/NOUN,1666
convoy/NOUN,1667
cook/NOUN,1668
cookbook/NOUN,1669
cooker/NOUN,1670
cookie/NOUN,1671
cooking/NOUN,1672
cooling/NOUN,1673
coolness/NOUN,1674
cooperation/NOUN,1675
coordinate/NOUN,1676
coordination/NOUN,1677
coordinator/NOUN,1678
cop/NOUN,1679
copper/NOUN,1680
copy/NOUN,1681
copying/NOUN,1682
copyright/NOUN,1683
coquette/NOUN,1684
coral/NOUN,1685
cord/NOUN,1686
cordon/NOUN,1687
core/NOUN,1688
cork/NOUN,1689
corn/NOUN,1690
cornea/NOUN,1691
corner/NOUN,1692
coroner/NOUN,1693
corporate/NOUN,1694
corporation/NOUN,1695
corps/NOUN,1696
corpse/NOUN,1697
corpus/NOUN,1698
correction/NOUN,1699
correlate/NOUN,1700
correlation/NOUN,1701
correspondence/NOUN,1702
correspondent/NOUN,1703
corridor/NOUN,1704
corruption/NOUN,1705
corsair/NOUN,1706
cortex/NOUN,1707
cosmos/NOUN,1708
cosplay/NOUN,1709
cost/NOUN,1710
cost-effectiveness/NOUN,1711
costs/NOUN,1712
costume/NOUN,1713
cottage/NOUN,1714
cotton/NOUN,1715
cottonwood/NOUN,1716
couch/NOUN,1717
cough/NOUN,1718
council/NOUN,1719
councillor/NOUN,1720
counsel/NOUN,1721
counseling/NOUN,1722
counsellor/NOUN,1723
counselor/NOUN,1724
count/NOUN,1725
countdown/NOUN,1726
countenance/NOUN,1727
counter/NOUN,1728
counter-measure/NOUN,1729
counterfeit/NOUN,1730
counterfeiting/NOUN,1731
counterintelligence/NOUN,1732
counterpart/NOUN,1733
counterparty/NOUN,1734
counterterrorism/NOUN,1735
counterweight/NOUN,1736
country/NOUN,1737
countryman/NOUN,1738
countryside/NOUN,1739
county/NOUN,1740
coup/NOUN,1741
coupe/NOUN,1742
couple/NOUN,1743
coupon/NOUN,1744
courage/NOUN,1745
course/NOUN,1746
court/NOUN,1747
courtesy/NOUN,1748
courthouse/NOUN,1749
courtroom/NOUN,1750
courtship/NOUN,1751
courtyard/NOUN,1752
cousin/NOUN,1753
cove/NOUN,1754
cover/NOUN,1755
coverage/NOUN,1756
covering/NOUN,1757
cow/NOUN,1758
coward/NOUN,1759
cowardice/NOUN,1760
cowboy/NOUN,1761
coworker/NOUN,1762
cp/NOUN,1763
cpi/NOUN,1764
cps/NOUN,1765
crab/NOUN,1766
crack/NOUN,1767
crackdown/NOUN,1768
cracker/NOUN,1769
cracking/NOUN,1770
crackle/NOUN,1771
craft/NOUN,1772
crafter/NOUN,1773
craftsman/NOUN,1774
craftsmanship/NOUN,1775
cramp/NOUN,1776
crane/NOUN,1777
cranium/NOUN,1778
crap/NOUN,1779
crash/NOUN,1780
crate/NOUN,1781
cravat/NOUN,1782
craving/NOUN,1783
crawfish/NOUN,1784
crawler/NOUN,1785
cream/NOUN,1786
crease/NOUN,1787
creation/NOUN,1788
creative/NOUN,1789
creativity/NOUN,1790
creator/NOUN,1791
creature/NOUN,1792
credence/NOUN,1793
credential/NOUN,1794
credibility/NOUN,1795
credit/NOUN,1796
creditor/NOUN,1797
credits/NOUN,1798
creep/NOUN,1799
creole/NOUN,1800
crepe/NOUN,1801
crescendo/NOUN,1802
crest/NOUN,1803
cretinism/NOUN,1804
crew/NOUN,1805
cricket/NOUN,1806
cricketer/NOUN,1807
crime/NOUN,1808
criminal/NOUN,1809
criminality/NOUN,1810
criminologist/NOUN,1811
crisis/NOUN,1812
criteria/NOUN,1813
criterion/NOUN,1814
critic/NOUN,1815
criticism/NOUN,1816
critter/NOUN,1817
crocodilian/NOUN,1818
croissant/NOUN,1819
crook/NOUN,1820
crop/NOUN,1821
cross/NOUN,1822
cross-examination/NOUN,1823
cross-section/NOUN,1824
crossing/NOUN,1825
crossroad/NOUN,1826
crow/NOUN,1827
crowd/NOUN,1828
crown/NOUN,1829
crucible/NOUN,1830
crude/NOUN,1831
cruelty/NOUN,1832
cruise/NOUN,1833
crusader/NOUN,1834
crush/NOUN,1835
crust/NOUN,1836
crustacean/NOUN,1837
cry/NOUN,1838
crypt/NOUN,1839
crystal/NOUN,1840
csa/NOUN,1841
ct/NOUN,1842
cube/NOUN,1843
cubism/NOUN,1844
cuckoo/NOUN,1845
cucumber/NOUN,1846
cue/NOUN,1847
cuff/NOUN,1848
cufflink/NOUN,1849
cuisine/NOUN,1850
culprit/NOUN,1851
cult/NOUN,1852
culture/NOUN,1853
cup/NOUN,1854
curate/NOUN,1855
curator/NOUN,1856
curb/NOUN,1857
cure/NOUN,1858
curfew/NOUN,1859
curia/NOUN,1860
curiosity/NOUN,1861
currency/NOUN,1862
current/NOUN,1863
curriculum/NOUN,1864
curry/NOUN,1865
curse/NOUN,1866
cursor/NOUN,1867
curtain/NOUN,1868
curve/NOUN,1869
cushion/NOUN,1870
custodian/NOUN,1871
custody/NOUN,1872
custom/NOUN,1873
customer/NOUN,1874
customs/NOUN,1875
cut/NOUN,1876
cuticle/NOUN,1877
cutie/NOUN,1878
cutlery/NOUN,1879
cutter/NOUN,1880
cutting/NOUN,1881
cv/NOUN,1882
cyanide/NOUN,1883
cyanogen/NOUN,1884
cycle/NOUN,1885
cycles/NOUN,1886
cycling/NOUN,1887
cyclone/NOUN,1888
cylinder/NOUN,1889
cynicism/NOUN,1890
cypress/NOUN,1891
cypriot/NOUN,1892
czar/NOUN,1893
d/NOUN,1894
d2/NOUN,1895
da/NOUN,1896
dab/NOUN,1897
dad/NOUN,1898
daddy/NOUN,1899
daily/NOUN,1900
dairy/NOUN,1901
daisy/NOUN,1902
dale/NOUN,1903
damage/NOUN,1904
damn/NOUN,1905
dance/NOUN,1906
dancer/NOUN,1907
dancing/NOUN,1908
dandelion/NOUN,1909
dandy/NOUN,1910
dane/NOUN,1911
danger/NOUN,1912
daphnia/NOUN,1913
dark/NOUN,1914
darkness/NOUN,1915
darkroom/NOUN,1916
darling/NOUN,1917
dash/NOUN,1918
dashboard/NOUN,1919
data/NOUN,1920
database/NOUN,1921
datasheet/NOUN,1922
date/NOUN,1923
dating/NOUN,1924
datum/NOUN,1925
daughter/NOUN,1926
day/NOUN,1927
daytime/NOUN,1928
deacon/NOUN,1929
dead/NOUN,1930
deadline/NOUN,1931
deafness/NOUN,1932
deal/NOUN,1933
dealer/NOUN,1934
dealership/NOUN,1935
dealing/NOUN,1936
dean/NOUN,1937
death/NOUN,1938
debate/NOUN,1939
debit/NOUN,1940
debris/NOUN,1941
debt/NOUN,1942
debtor/NOUN,1943
debut/NOUN,1944
decade/NOUN,1945
decay/NOUN,1946
deceit/NOUN,1947
deceleration/NOUN,1948
deception/NOUN,1949
decided/NOUN,1950
decider/NOUN,1951
decision/NOUN,1952
deck/NOUN,1953
decking/NOUN,1954
declaration/NOUN,1955
declare/NOUN,1956
declination/NOUN,1957
decline/NOUN,1958
decor/NOUN,1959
decoration/NOUN,1960
decrease/NOUN,1961
decree/NOUN,1962
dedication/NOUN,1963
deed/NOUN,1964
deep/NOUN,1965
deepening/NOUN,1966
deer/NOUN,1967
defamation/NOUN,1968
default/NOUN,1969
defeat/NOUN,1970
defect/NOUN,1971
defector/NOUN,1972
defence/NOUN,1973
defendant/NOUN,1974
defender/NOUN,1975
defens/NOUN,1976
defense/NOUN,1977
defiance/NOUN,1978
deficiency/NOUN,1979
deficit/NOUN,1980
definition/NOUN,1981
deformation/NOUN,1982
deformity/NOUN,1983
degenerate/NOUN,1984
degradation/NOUN,1985
degree/NOUN,1986
deity/NOUN,1987
delay/NOUN,1988
delegate/NOUN,1989
delegation/NOUN,1990
deli/NOUN,1991
delicacy/NOUN,1992
delight/NOUN,1993
deliverance/NOUN,1994
delivery/NOUN,1995
della/NOUN,1996
delta/NOUN,1997
delusion/NOUN,1998
demand/NOUN,1999
demise/NOUN,2000
demo/NOUN,2001
democracy/NOUN,2002
democrat/NOUN,2003
demon/NOUN,2004
demonstration/NOUN,2005
demonstrator/NOUN,2006
demoralization/NOUN,2007
demotion/NOUN,2008
den/NOUN,2009
denial/NOUN,2010
denim/NOUN,2011
denomination/NOUN,2012
denominator/NOUN,2013
density/NOUN,2014
dent/NOUN,2015
dentist/NOUN,2016
dentistry/NOUN,2017
denunciation/NOUN,2018
department/NOUN,2019
departure/NOUN,2020
dependence/NOUN,2021
dependency/NOUN,2022
depiction/NOUN,2023
depletion/NOUN,2024
deployment/NOUN,2025
deportation/NOUN,2026
deposit/NOUN,2027
deposition/NOUN,2028
depot/NOUN,2029
depredation/NOUN,2030
depression/NOUN,2031
dept/NOUN,2032
depth/NOUN,2033
deputy/NOUN,2034
deregulation/NOUN,2035
derivative/NOUN,2036
derogation/NOUN,2037
descendant/NOUN,2038
descent/NOUN,2039
description/NOUN,2040
desert/NOUN,2041
design/NOUN,2042
designation/NOUN,2043
designer/NOUN,2044
desirability/NOUN,2045
desire/NOUN,2046
desk/NOUN,2047
desktop/NOUN,2048
desolation/NOUN,2049
despair/NOUN,2050
desperation/NOUN,2051
despotism/NOUN,2052
dessert/NOUN,2053
destination/NOUN,2054
destiny/NOUN,2055
destroyer/NOUN,2056
destruction/NOUN,2057
detachment/NOUN,2058
detail/NOUN,2059
detainee/NOUN,2060
detection/NOUN,2061
detective/NOUN,2062
detector/NOUN,2063
detention/NOUN,2064
detergent/NOUN,2065
deterioration/NOUN,2066
determinant/NOUN,2067
determination/NOUN,2068
determiner/NOUN,2069
deterrent/NOUN,2070
detonation/NOUN,2071
detractor/NOUN,2072
detriment/NOUN,2073
deuce/NOUN,2074
devastation/NOUN,2075
developer/NOUN,2076
development/NOUN,2077
deviation/NOUN,2078
device/NOUN,2079
devil/NOUN,2080
devotion/NOUN,2081
di/NOUN,2082
diagram/NOUN,2083
dial/NOUN,2084
dialect/NOUN,2085
dialog/NOUN,2086
dialogue/NOUN,2087
diameter/NOUN,2088
diamond/NOUN,2089
diarrhea/NOUN,2090
diary/NOUN,2091
dice/NOUN,2092
dick/NOUN,2093
dicot/NOUN,2094
dictator/NOUN,2095
dictatorship/NOUN,2096
dictionary/NOUN,2097
diesel/NOUN,2098
diet/NOUN,2099
dieter/NOUN,2100
difference/NOUN,2101
different/NOUN,2102
differential/NOUN,2103
difficulty/NOUN,2104
diffusion/NOUN,2105
digit/NOUN,2106
dignitary/NOUN,2107
dignity/NOUN,2108
digression/NOUN,2109
dilemma/NOUN,2110
diligence/NOUN,2111
dill/NOUN,2112
dilution/NOUN,2113
dime/NOUN,2114
dimension/NOUN,2115
din/NOUN,2116
diner/NOUN,2117
dining/NOUN,2118
dinner/NOUN,2119
dinosaur/NOUN,2120
diocese/NOUN,2121
diode/NOUN,2122
dioxide/NOUN,2123
dioxin/NOUN,2124
dip/NOUN,2125
diplomacy/NOUN,2126
diplomat/NOUN,2127
dipole/NOUN,2128
direction/NOUN,2129
directive/NOUN,2130
director/NOUN,2131
directorate/NOUN,2132
directory/NOUN,2133
dirt/NOUN,2134
disability/NOUN,2135
disadvantage/NOUN,2136
disagreement/NOUN,2137
disappearance/NOUN,2138
disappointment/NOUN,2139
disapproval/NOUN,2140
disarray/NOUN,2141
disaster/NOUN,2142
disbursement/NOUN,2143
disc/NOUN,2144
discharge/NOUN,2145
disciple/NOUN,2146
discipline/NOUN,2147
disclaimer/NOUN,2148
disclosure/NOUN,2149
disco/NOUN,2150
discomfort/NOUN,2151
discontent/NOUN,2152
discontinuation/NOUN,2153
discord/NOUN,2154
discordance/NOUN,2155
discount/NOUN,2156
discourse/NOUN,2157
discoverer/NOUN,2158
discovery/NOUN,2159
discrediting/NOUN,2160
discrepancy/NOUN,2161
discretion/NOUN,2162
discrimination/NOUN,2163
discussion/NOUN,2164
disdain/NOUN,2165
disease/NOUN,2166
disgrace/NOUN,2167
disguise/NOUN,2168
disgust/NOUN,2169
dish/NOUN,2170
disinfectant/NOUN,2171
disinformation/NOUN,2172
disintegration/NOUN,2173
disk/NOUN,2174
dismay/NOUN,2175
dismemberment/NOUN,2176
dismissal/NOUN,2177
disorder/NOUN,2178
disparity/NOUN,2179
dispatch/NOUN,2180
dispersal/NOUN,2181
dispersion/NOUN,2182
displacement/NOUN,2183
display/NOUN,2184
disposal/NOUN,2185
disposition/NOUN,2186
dispute/NOUN,2187
disregard/NOUN,2188
disrepair/NOUN,2189
disrespect/NOUN,2190
disruption/NOUN,2191
dissatisfaction/NOUN,2192
dissemination/NOUN,2193
dissent/NOUN,2194
dissertation/NOUN,2195
dissident/NOUN,2196
dissipation/NOUN,2197
dissolution/NOUN,2198
distance/NOUN,2199
distaste/NOUN,2200
distillery/NOUN,2201
distinction/NOUN,2202
distinctiveness/NOUN,2203
distortion/NOUN,2204
distraction/NOUN,2205
distress/NOUN,2206
distribution/NOUN,2207
distributor/NOUN,2208
district/NOUN,2209
disunity/NOUN,2210
dive/NOUN,2211
diver/NOUN,2212
diversification/NOUN,2213
diversion/NOUN,2214
diversity/NOUN,2215
dividend/NOUN,2216
diving/NOUN,2217
divinity/NOUN,2218
division/NOUN,2219
divorce/NOUN,2220
dj/NOUN,2221
dm/NOUN,2222
dna/NOUN,2223
do/NOUN,2224
dock/NOUN,2225
docking/NOUN,2226
doctor/NOUN,2227
doctorate/NOUN,2228
doctrine/NOUN,2229
document/NOUN,2230
documentation/NOUN,2231
doer/NOUN,2232
dog/NOUN,2233
dogs/NOUN,2234
dogwood/NOUN,2235
doll/NOUN,2236
dollar/NOUN,2237
dolmen/NOUN,2238
dolomite/NOUN,2239
dolphin/NOUN,2240
domain/NOUN,2241
dome/NOUN,2242
domestic/NOUN,2243
dominance/NOUN,2244
domination/NOUN,2245
domino/NOUN,2246
donation/NOUN,2247
dongle/NOUN,2248
donkey/NOUN,2249
donor/NOUN,2250
donut/NOUN,2251
doom/NOUN,2252
door/NOUN,2253
doorknob/NOUN,2254
doorstep/NOUN,2255
doorway/NOUN,2256
dose/NOUN,2257
dot/NOUN,2258
double/NOUN,2259
doubt/NOUN,2260
dough/NOUN,2261
dove/NOUN,2262
down/NOUN,2263
downfall/NOUN,2264
download/NOUN,2265
downloading/NOUN,2266
downpour/NOUN,2267
downs/NOUN,2268
downside/NOUN,2269
downsizing/NOUN,2270
downtown/NOUN,2271
dozen/NOUN,2272
dr/NOUN,2273
draft/NOUN,2274
drafting/NOUN,2275
drag/NOUN,2276
dragon/NOUN,2277
drain/NOUN,2278
drainage/NOUN,2279
drama/NOUN,2280
dramatist/NOUN,2281
draw/NOUN,2282
drawer/NOUN,2283
drawing/NOUN,2284
dream/NOUN,2285
dreariness/NOUN,2286
dregs/NOUN,2287
dress/NOUN,2288
dressage/NOUN,2289
dresser/NOUN,2290
drift/NOUN,2291
drill/NOUN,2292
drilling/NOUN,2293
drink/NOUN,2294
drinker/NOUN,2295
drinking/NOUN,2296
drip/NOUN,2297
drive/NOUN,2298
driver/NOUN,2299
driving/NOUN,2300
drizzle/NOUN,2301
drone/NOUN,2302
drop/NOUN,2303
droplet/NOUN,2304
drought/NOUN,2305
drug/NOUN,2306
drum/NOUN,2307
drumstick/NOUN,2308
drunk/NOUN,2309
dry/NOUN,2310
dryer/NOUN,2311
drying/NOUN,2312
dsl/NOUN,2313
duality/NOUN,2314
duc/NOUN,2315
duck/NOUN,2316
duct/NOUN,2317
dude/NOUN,2318
due/NOUN,2319
duel/NOUN,2320
dui/NOUN,2321
dummy/NOUN,2322
dump/NOUN,2323
dune/NOUN,2324
dung/NOUN,2325
dungeon/NOUN,2326
dupe/NOUN,2327
duplicate/NOUN,2328
duplicity/NOUN,2329
durability/NOUN,2330
duration/NOUN,2331
duress/NOUN,2332
dust/NOUN,2333
duty/NOUN,2334
dvd/NOUN,2335
dwarf/NOUN,2336
dweller/NOUN,2337
dwelling/NOUN,2338
dynamic/NOUN,2339
dynamics/NOUN,2340
dynamite/NOUN,2341
dynamo/NOUN,2342
dynasty/NOUN,2343
dysentery/NOUN,2344
dysfunction/NOUN,2345
dyspepsia/NOUN,2346
décor/NOUN,2347
e/NOUN,2348
e-commerce/NOUN,2349
e-mail/NOUN,2350
e-reader/NOUN,2351
eagerness/NOUN,2352
eagle/NOUN,2353
ear/NOUN,2354
earl/NOUN,2355
earldom/NOUN,2356
earning/NOUN,2357
earring/NOUN,2358
earth/NOUN,2359
earthquake/NOUN,2360
earthworm/NOUN,2361
ease/NOUN,2362
easing/NOUN,2363
east/NOUN,2364
eat/NOUN,2365
eater/NOUN,2366
eating/NOUN,2367
eave/NOUN,2368
ebb/NOUN,2369
ebook/NOUN,2370
echelon/NOUN,2371
echo/NOUN,2372
eclipse/NOUN,2373
ecologist/NOUN,2374
ecology/NOUN,2375
economics/NOUN,2376
economist/NOUN,2377
economy/NOUN,2378
ecosystem/NOUN,2379
ecstasy/NOUN,2380
eczema/NOUN,2381
ed/NOUN,2382
ed./NOUN,2383
edge/NOUN,2384
edict/NOUN,2385
edit/NOUN,2386
editing/NOUN,2387
edition/NOUN,2388
editor/NOUN,2389
editorial/NOUN,2390
editorship/NOUN,2391
education/NOUN,2392
educator/NOUN,2393
effect/NOUN,2394
effectiveness/NOUN,2395
efficacy/NOUN,2396
efficiency/NOUN,2397
effigy/NOUN,2398
effort/NOUN,2399
egg/NOUN,2400
eggplant/NOUN,2401
eggshell/NOUN,2402
ego/NOUN,2403
eighty/NOUN,2404
elbow/NOUN,2405
elder/NOUN,2406
elect/NOUN,2407
election/NOUN,2408
electric/NOUN,2409
electrician/NOUN,2410
electricity/NOUN,2411
electrolyte/NOUN,2412
electron/NOUN,2413
electronics/NOUN,2414
elegance/NOUN,2415
elegy/NOUN,2416
element/NOUN,2417
elephant/NOUN,2418
elevation/NOUN,2419
elevator/NOUN,2420
elf/NOUN,2421
eligibility/NOUN,2422
elimination/NOUN,2423
elite/NOUN,2424
elk/NOUN,2425
email/NOUN,2426
embargo/NOUN,2427
embarrassment/NOUN,2428
embassy/NOUN,2429
ember/NOUN,2430
emblem/NOUN,2431
embrace/NOUN,2432
embroidery/NOUN,2433
embryo/NOUN,2434
emerald/NOUN,2435
emergence/NOUN,2436
emergency/NOUN,2437
emeritus/NOUN,2438
emigration/NOUN,2439
emirate/NOUN,2440
emissary/NOUN,2441
emission/NOUN,2442
emitter/NOUN,2443
emotion/NOUN,2444
empanada/NOUN,2445
empathy/NOUN,2446
emperor/NOUN,2447
emphasis/NOUN,2448
empire/NOUN,2449
employee/NOUN,2450
employer/NOUN,2451
employment/NOUN,2452
empowerment/NOUN,2453
